Qu1,Qu2,ID1,ID2,Distance,Type
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""","Should the federal government spend more or less in the area of ""National defence""?",3389,3473,0.6324690840632745,Real-Symmetric
Should high traffic motorways be expanded to six lanes?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",3451,3465,0.6325280763026224,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"Should the federal government spend more or less in the area of ""National defence""?",3420,3473,0.6327244261687074,Real-Symmetric
Would you support the introduction of an opt-out solution of for organ donation?,"Should the federal government spend more or less in the area of ""National defence""?",3419,3473,0.6327410999095685,Real-Symmetric
Should direct payments only be granted to farmers that provide an extended ecological performance record (e.g. no synthetic pesticides and limited use of antibiotics)?,Are you in favour of Switzerland's candidacy for a seat on the UN Security Council? ,3455,3471,0.632757679012852,Real-Symmetric
Should investment controls be introduced in order to better protect Swiss companies from takeovers by foreign investors?,Are you in favour of lowering the voting age to 16?,3442,3460,0.6328481970243652,Real-Symmetric
Should foreigners who have lived in Switzerland for at least ten years be given the right to vote and be elected at the municipal level?,"Should the federal government spend more or less in the area of ""National defence""?",3427,3473,0.6328552608406649,Real-Symmetric
Are you in favour of a complete liberalisation of business hours for shops?,"Should the federal government spend more or less in the area of ""Development assistance""?",3443,3472,0.632862418760754,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",Should the rules for reproductive medicine be further relaxed?,3389,3433,0.6329336168213948,Real-Symmetric
Do you support cantonal efforts to reduce social welfare benefits?,Should same-sex couples have the same rights as heterosexual couples in all areas?,3416,3432,0.6331377488685684,Real-Symmetric
Should married couples be taxed separately (individual taxation)?,Should the expansion of the mobile network according to the 5G standard continue?,3438,3446,0.6332835575252783,Real-Symmetric
Should direct payments only be granted to farmers that provide an extended ecological performance record (e.g. no synthetic pesticides and limited use of antibiotics)?,"Should the federal government spend more or less in the area of ""Public security""?",3455,3474,0.6333129222826678,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Do you support cantonal efforts to reduce social welfare benefits?,3387,3416,0.6333602606754362,Real-Symmetric
Should the rules for reproductive medicine be further relaxed?,Are you in favour of Switzerland acquiring new fighter jets for the armed forces?,3433,3463,0.6334686645007935,Real-Symmetric
Should the federal government provide more support for the construction of non-profit housing? ,"Are you in favour of schools granting/allowing exemptions from individual subjects or events for religious reasons (e.g. PE/swimming, sex education, etc.)?",3417,3424,0.6335356548124021,Real-Symmetric
Do you support an expansion of the legal possibilities for using DNA analysis in investigations? ,"Should the federal government spend more or less in the area of ""Public transport""?",3464,3478,0.6336047076349018,Real-Symmetric
Should the protection against dismissal for older employees be extended?,Are you in favour of Switzerland's candidacy for a seat on the UN Security Council? ,3444,3471,0.6336294481637207,Real-Symmetric
An initiative wants to give the federal government more powers to introduce measures to reduce healthcare costs (Introduction of a cost barrier). Do you support this proposal?,Should sans-papiers be able to obtain a regularized residence status more easily?,3422,3429,0.6336659457352959,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Should the introduction of electronic voting in elections and referendums (e-voting) be further pursued?,3387,3459,0.633679114446061,Real-Symmetric
An initiative wants to give the federal government more powers to introduce measures to reduce healthcare costs (Introduction of a cost barrier). Do you support this proposal?,Should the requirements for naturalization be increased?,3422,3431,0.633682594702472,Real-Symmetric
"Currently, a CO2 charge is levied on fossil combustibles (e.g. heating oil, natural gas). Should this charge be extended to motor fuels (e.g. petrol, diesel)?",Should Switzerland start membership negotiations with the EU?,3449,3468,0.6337537006217461,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Should the government increase its efforts to support equal education opportunities (e.g. through vouchers for private tutoring for students from low-income families)?,3387,3423,0.6340002522152179,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",Should the current moratorium on genetically modified plants and animals in Swiss agriculture be extended beyond 2021?,3389,3454,0.634106948670806,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Should the federal government provide more financial support for the creation of childcare facilities outside the family?,3387,3413,0.6341368392600112,Real-Symmetric
Should foreigners who have lived in Switzerland for at least ten years be given the right to vote and be elected at the municipal level?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",3427,3467,0.634177161124472,Real-Symmetric
Should the requirements for naturalization be increased?,Should the export of war materials from Switzerland be banned? ,3431,3462,0.6344848011622373,Real-Symmetric
Should the requirements for naturalization be increased?,Are you in favour of Switzerland acquiring new fighter jets for the armed forces?,3431,3463,0.6345873773170038,Real-Symmetric
Should the federal government provide more financial support for the creation of childcare facilities outside the family?,Should Switzerland start membership negotiations with the EU?,3413,3468,0.6346697456134247,Real-Symmetric
Should sans-papiers be able to obtain a regularized residence status more easily?,Should the export of war materials from Switzerland be banned? ,3429,3462,0.6347166071818943,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",Should the federal government provide more support for renewable energies?,3389,3450,0.6349316189209405,Real-Symmetric
Should the rules for reproductive medicine be further relaxed?,Are you in favour of introducing a general minimum wage of CHF 4'000 for all employees for full-time employment?,3433,3441,0.6349434471478935,Real-Symmetric
"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",Should campaign finance for political parties and referendums be openly declared?,3388,3458,0.6352507160877814,Real-Symmetric
An initiative calls for health insurance subsidies to be designed so that no one needs to spend more than ten percent of their disposable income on health insurance premiums. Do you support this proposal?,Should sans-papiers be able to obtain a regularized residence status more easily?,3421,3429,0.6353128275422445,Real-Symmetric
Should Switzerland start membership negotiations with the EU?,"Should the federal government spend more or less in the area of ""Social services""?",3468,3476,0.6355251990843988,Real-Symmetric
Should high traffic motorways be expanded to six lanes?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",3451,3466,0.6356580828043942,Real-Symmetric
"Should Switzerland terminate the Schengen Agreement with the EU, in order to reintroduce more security checks directly on the border?","What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",3398,3465,0.6357867200404722,Real-Symmetric
Would you be in favour of a doctor being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""National defence""?",3435,3473,0.6358873052259416,Real-Symmetric
"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",Should high traffic motorways be expanded to six lanes?,3388,3451,0.6360120537473342,Real-Symmetric
Should cannabis use be legalized?,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",3392,3426,0.6360441038866159,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",Should the protection against dismissal for older employees be extended?,3389,3444,0.6360513196309112,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",Should cannabis use be legalized?,3389,3392,0.6360557240060281,Real-Symmetric
"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",Should the expansion of the mobile network according to the 5G standard continue?,3388,3446,0.6362188518221858,Real-Symmetric
"Currently, a CO2 charge is levied on fossil combustibles (e.g. heating oil, natural gas). Should this charge be extended to motor fuels (e.g. petrol, diesel)?","What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",3449,3465,0.6362193202507985,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""","Should online brokerage services (e.g. ""Airbnb"" accommodations, ""Uber"" taxi services) be regulated more strongly?",3387,3447,0.6363044748425001,Real-Symmetric
Should investment controls be introduced in order to better protect Swiss companies from takeovers by foreign investors?,Should the expansion of the mobile network according to the 5G standard continue?,3442,3446,0.6363662024545331,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","Currently, a CO2 charge is levied on fossil combustibles (e.g. heating oil, natural gas). Should this charge be extended to motor fuels (e.g. petrol, diesel)?",3426,3449,0.6364518056514988,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should the rules for reproductive medicine be further relaxed?,3426,3433,0.6364726895858321,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Should the protection against dismissal for older employees be extended?,3387,3444,0.6365242877590497,Real-Symmetric
Do you support a further reduction in contributions paid by financially strong cantons to financially weak cantons within the framework of financial equalisation (NFA)?,Should Switzerland start membership negotiations with the EU?,3437,3468,0.6365457311415046,Real-Symmetric
Should the federal government provide more support for the construction of non-profit housing? ,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",3417,3426,0.6366711932249415,Real-Symmetric
Should private households be free to choose their electricity supplier (complete liberalisation of the electricity market)?,"Should the federal government spend more or less in the area of ""Development assistance""?",3440,3472,0.6367859600143991,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Do you support a further reduction in contributions paid by financially strong cantons to financially weak cantons within the framework of financial equalisation (NFA)?,3387,3437,0.6369858631978739,Real-Symmetric
Should the protection against dismissal for older employees be extended?,"Should the federal government spend more or less in the area of ""Agriculture""?",3444,3479,0.6369970918526132,Real-Symmetric
Should sans-papiers be able to obtain a regularized residence status more easily?,Do you support a further reduction in contributions paid by financially strong cantons to financially weak cantons within the framework of financial equalisation (NFA)?,3429,3437,0.6370944921274307,Real-Symmetric
Should the current moratorium on genetically modified plants and animals in Swiss agriculture be extended beyond 2021?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3454,3477,0.637136123628977,Real-Symmetric
"Are you in favour of schools granting/allowing exemptions from individual subjects or events for religious reasons (e.g. PE/swimming, sex education, etc.)?",Should the protection against dismissal for older employees be extended?,3424,3444,0.637239021287511,Real-Symmetric
Do you support cantonal efforts to reduce social welfare benefits?,Should high traffic motorways be expanded to six lanes?,3416,3451,0.6373128167398804,Real-Symmetric
Should investment controls be introduced in order to better protect Swiss companies from takeovers by foreign investors?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",3442,3466,0.6373223562126583,Real-Symmetric
Should the requirements for naturalization be increased?,Are you in favour of introducing a general minimum wage of CHF 4'000 for all employees for full-time employment?,3431,3441,0.6374244757401806,Real-Symmetric
"Are you in favour of schools granting/allowing exemptions from individual subjects or events for religious reasons (e.g. PE/swimming, sex education, etc.)?","Should the federal government spend more or less in the area of ""Social services""?",3424,3476,0.6376228700298248,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"Should the federal government spend more or less in the area of ""Education and research""?",3420,3475,0.6376707297197518,Real-Symmetric
Would you be in favour of a doctor being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Public transport""?",3435,3478,0.6376877414785539,Real-Symmetric
Do you support cantonal efforts to reduce social welfare benefits?,Should the requirements for naturalization be increased?,3416,3431,0.6378711031690633,Real-Symmetric
Should insured persons contribute more to healthcare costs (e.g. by increasing the minimal deductible)?,Should the export of war materials from Switzerland be banned? ,3418,3462,0.637941275067361,Real-Symmetric
Should the export of war materials from Switzerland be banned? ,"Should the federal government spend more or less in the area of ""Education and research""?",3462,3475,0.6379908859594483,Real-Symmetric
"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",Should the conversion rate of the occupational pension fund be reduced in order to adjust for increases in life expectancy?,3388,3415,0.6380020035021664,Real-Symmetric
Should direct payments only be granted to farmers that provide an extended ecological performance record (e.g. no synthetic pesticides and limited use of antibiotics)?,"Should the federal government spend more or less in the area of ""National defence""?",3455,3473,0.6381591231799502,Real-Symmetric
Would you be in favour of a doctor being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Public security""?",3435,3474,0.6382429916887606,Real-Symmetric
An initiative calls for liability rules for Swiss companies with regard to compliance with human rights and environmental standards abroad to be tightened. Do you support this proposal?,"Should the federal government spend more or less in the area of ""Agriculture""?",3470,3479,0.6382622294586033,Real-Symmetric
Should same-sex couples have the same rights as heterosexual couples in all areas?,Do you support a further reduction in contributions paid by financially strong cantons to financially weak cantons within the framework of financial equalisation (NFA)?,3432,3437,0.6384339428922546,Real-Symmetric
Would you support the introduction of an opt-out solution of for organ donation?,Should the requirements for naturalization be increased?,3419,3431,0.6384575627143961,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","Should the federal government spend more or less in the area of ""Public transport""?",3426,3478,0.6384801547701215,Real-Symmetric
"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""","Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3465,3477,0.6385527800131707,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should the expansion of the mobile network according to the 5G standard continue?,3426,3446,0.6385683681595133,Real-Symmetric
Do you support a further reduction in contributions paid by financially strong cantons to financially weak cantons within the framework of financial equalisation (NFA)?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3437,3477,0.6387602485386987,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",Should the introduction of electronic voting in elections and referendums (e-voting) be further pursued?,3389,3459,0.6387738720936342,Real-Symmetric
Should the federal government provide more financial support for the creation of childcare facilities outside the family?,"Currently, a CO2 charge is levied on fossil combustibles (e.g. heating oil, natural gas). Should this charge be extended to motor fuels (e.g. petrol, diesel)?",3413,3449,0.6388074631794254,Real-Symmetric
Should private households be free to choose their electricity supplier (complete liberalisation of the electricity market)?,"Should the federal government spend more or less in the area of ""Education and research""?",3440,3475,0.6389357462115148,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",3420,3465,0.6389588810640899,Real-Symmetric
"Should Switzerland terminate the Schengen Agreement with the EU, in order to reintroduce more security checks directly on the border?","Should the federal government spend more or less in the area of ""Education and research""?",3398,3475,0.6389902237217427,Real-Symmetric
Should the protection against dismissal for older employees be extended?,"Should the federal government spend more or less in the area of ""Education and research""?",3444,3475,0.6394565440035831,Real-Symmetric
Should the conversion rate of the occupational pension fund be reduced in order to adjust for increases in life expectancy?,Should Switzerland start membership negotiations with the EU?,3415,3468,0.6395024955766434,Real-Symmetric
Should private households be free to choose their electricity supplier (complete liberalisation of the electricity market)?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3440,3477,0.6395284059611817,Real-Symmetric
Should the protection against dismissal for older employees be extended?,Should Switzerland start membership negotiations with the EU?,3444,3468,0.639583298955496,Real-Symmetric
Do you support a further reduction in contributions paid by financially strong cantons to financially weak cantons within the framework of financial equalisation (NFA)?,Should high traffic motorways be expanded to six lanes?,3437,3451,0.6396338075318815,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""","Should the federal government spend more or less in the area of ""Agriculture""?",3387,3479,0.6397732911306859,Real-Symmetric
"Are you in favour of schools granting/allowing exemptions from individual subjects or events for religious reasons (e.g. PE/swimming, sex education, etc.)?","What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",3424,3466,0.6398903891457933,Real-Symmetric
"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",Should the rules for reproductive medicine be further relaxed?,3388,3433,0.6399269953455224,Real-Symmetric
"Do you support the relaxation of the current measures to protect large predators (lynx, wolves, bears)?","Should the federal government spend more or less in the area of ""Education and research""?",3453,3475,0.6400281405222745,Real-Symmetric
Should sans-papiers be able to obtain a regularized residence status more easily?,"Should the federal government spend more or less in the area of ""Agriculture""?",3429,3479,0.6401689348181472,Real-Symmetric
"Do you support the relaxation of the current measures to protect large predators (lynx, wolves, bears)?","Should the federal government spend more or less in the area of ""Public transport""?",3453,3478,0.6401713556132682,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should the federal government provide more support for renewable energies?,3426,3450,0.640303740546212,Real-Symmetric
"What is your position the following statement: ""Wealthy individuals should contribute more to the funding of the state.""",Should Switzerland start membership negotiations with the EU?,3399,3468,0.6403672234686472,Real-Symmetric
Are you in favour of Switzerland's candidacy for a seat on the UN Security Council? ,"Should the federal government spend more or less in the area of ""Education and research""?",3471,3475,0.6404124581921139,Real-Symmetric
An initiative calls for the introduction of paid paternity leave for four weeks. Do you support this proposal?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3414,3477,0.64046541412743,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","Should the federal government spend more or less in the area of ""Development assistance""?",3426,3472,0.6405053375879375,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Should the federal government provide more support for the integration of foreigners?,3387,3391,0.6405417225371444,Real-Symmetric
Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,"Should the federal government spend more or less in the area of ""Education and research""?",3457,3475,0.6406051818759553,Real-Symmetric
Should the conversion rate of the occupational pension fund be reduced in order to adjust for increases in life expectancy?,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",3415,3426,0.6406441662410167,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",Should the conversion rate of the occupational pension fund be reduced in order to adjust for increases in life expectancy?,3389,3415,0.6406540282581074,Real-Symmetric
"Are you in favour of schools granting/allowing exemptions from individual subjects or events for religious reasons (e.g. PE/swimming, sex education, etc.)?","Should the federal government spend more or less in the area of ""Public security""?",3424,3474,0.640865745898747,Real-Symmetric
Are you in favour of a complete liberalisation of business hours for shops?,"Should the federal government spend more or less in the area of ""National defence""?",3443,3473,0.6410589841582784,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Should the rules for reproductive medicine be further relaxed?,3387,3433,0.6411176508502557,Real-Symmetric
"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",Should the requirements for naturalization be increased?,3388,3431,0.6413397174855829,Real-Symmetric
Should the export of war materials from Switzerland be banned? ,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3462,3477,0.6413752187082813,Real-Symmetric
Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3457,3477,0.6416579501893502,Real-Symmetric
An initiative calls for liability rules for Swiss companies with regard to compliance with human rights and environmental standards abroad to be tightened. Do you support this proposal?,"Should the federal government spend more or less in the area of ""Development assistance""?",3470,3472,0.6418315411409516,Real-Symmetric
Should direct payments only be granted to farmers that provide an extended ecological performance record (e.g. no synthetic pesticides and limited use of antibiotics)?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3455,3477,0.6418385060901889,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should the protection against dismissal for older employees be extended?,3426,3444,0.641894408678246,Real-Symmetric
Should foreigners who have lived in Switzerland for at least ten years be given the right to vote and be elected at the municipal level?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",3427,3466,0.6420100057303513,Real-Symmetric
Do you support cantonal efforts to reduce social welfare benefits?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3416,3477,0.6420197539276253,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",Should Switzerland strive for a free trade agreement with the USA?,3389,3469,0.6421085949614666,Real-Symmetric
"Currently, a CO2 charge is levied on fossil combustibles (e.g. heating oil, natural gas). Should this charge be extended to motor fuels (e.g. petrol, diesel)?","Should the federal government spend more or less in the area of ""Social services""?",3449,3476,0.6426377660095124,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Should the expansion of the mobile network according to the 5G standard continue?,3387,3446,0.6426601183677718,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should the requirements for naturalization be increased?,3426,3431,0.6427011111290069,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""","Should Switzerland terminate the Schengen Agreement with the EU, in order to reintroduce more security checks directly on the border?",3389,3398,0.6427236467594925,Real-Symmetric
Should investment controls be introduced in order to better protect Swiss companies from takeovers by foreign investors?,"Should the federal government spend more or less in the area of ""Education and research""?",3442,3475,0.6428040452251848,Real-Symmetric
Should the rules for reproductive medicine be further relaxed?,Should investment controls be introduced in order to better protect Swiss companies from takeovers by foreign investors?,3433,3442,0.6428826720603071,Real-Symmetric
Should same-sex couples have the same rights as heterosexual couples in all areas?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",3432,3467,0.6429409869331149,Real-Symmetric
Would you support the introduction of an opt-out solution of for organ donation?,"Should the federal government spend more or less in the area of ""Education and research""?",3419,3475,0.642982888790522,Real-Symmetric
"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",Should Switzerland start membership negotiations with the EU?,3388,3468,0.6432643577020031,Real-Symmetric
An initiative calls for liability rules for Swiss companies with regard to compliance with human rights and environmental standards abroad to be tightened. Do you support this proposal?,"Should the federal government spend more or less in the area of ""Public transport""?",3470,3478,0.6436424832231918,Real-Symmetric
Should investment controls be introduced in order to better protect Swiss companies from takeovers by foreign investors?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",3442,3465,0.6436438722997836,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Should the current moratorium on genetically modified plants and animals in Swiss agriculture be extended beyond 2021?,3387,3454,0.6438805271889746,Real-Symmetric
Should sans-papiers be able to obtain a regularized residence status more easily?,An initiative calls for Switzerland to stop using fossil fuels by 2050. Do you support this proposal?,3429,3448,0.644161788935122,Real-Symmetric
Should the requirements for naturalization be increased?,Are you in favour of a complete liberalisation of business hours for shops?,3431,3443,0.6442705956728185,Real-Symmetric
Should the requirements for naturalization be increased?,"Do you support the relaxation of the current measures to protect large predators (lynx, wolves, bears)?",3431,3453,0.6442818823946034,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should high traffic motorways be expanded to six lanes?,3426,3451,0.6446835424659548,Real-Symmetric
"Currently, a CO2 charge is levied on fossil combustibles (e.g. heating oil, natural gas). Should this charge be extended to motor fuels (e.g. petrol, diesel)?","Should the federal government spend more or less in the area of ""Development assistance""?",3449,3472,0.6450236895742664,Real-Symmetric
Should campaign finance for political parties and referendums be openly declared?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",3458,3466,0.6457033539279502,Real-Symmetric
Are you in favour of a complete liberalisation of business hours for shops?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3443,3477,0.6457902114582343,Real-Symmetric
Should sans-papiers be able to obtain a regularized residence status more easily?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",3429,3467,0.6461759909303988,Real-Symmetric
Should Switzerland start membership negotiations with the EU?,"Should the federal government spend more or less in the area of ""Agriculture""?",3468,3479,0.6463531637581036,Real-Symmetric
Should sans-papiers be able to obtain a regularized residence status more easily?,"Should the federal government spend more or less in the area of ""Education and research""?",3429,3475,0.6464137473811528,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"Should the federal government spend more or less in the area of ""Development assistance""?",3420,3472,0.6465629230274791,Real-Symmetric
"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",Should Switzerland strive for a free trade agreement with the USA?,3466,3469,0.6469189430828043,Real-Symmetric
Do you support an expansion of the legal possibilities for using DNA analysis in investigations? ,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3464,3477,0.6471018996791931,Real-Symmetric
"Are you in favour of schools granting/allowing exemptions from individual subjects or events for religious reasons (e.g. PE/swimming, sex education, etc.)?","Should the federal government spend more or less in the area of ""Agriculture""?",3424,3479,0.6471368084795982,Real-Symmetric
Should the requirements for naturalization be increased?,Should private households be free to choose their electricity supplier (complete liberalisation of the electricity market)?,3431,3440,0.6472399580475985,Real-Symmetric
"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",Should Switzerland start membership negotiations with the EU?,3467,3468,0.6476503673327719,Real-Symmetric
An initiative calls for health insurance subsidies to be designed so that no one needs to spend more than ten percent of their disposable income on health insurance premiums. Do you support this proposal?,Should the requirements for naturalization be increased?,3421,3431,0.6477565637077065,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""","Should the federal government spend more or less in the area of ""Development assistance""?",3387,3472,0.647847194156634,Real-Symmetric
Should the requirements for naturalization be increased?,"Are you in favour of introducing ""Road Pricing"" for motorised individual transport on busy roads?",3431,3452,0.6479142617265853,Real-Symmetric
Should sans-papiers be able to obtain a regularized residence status more easily?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",3429,3465,0.6479187694486818,Real-Symmetric
Are you in favour of a complete liberalisation of business hours for shops?,"Should the federal government spend more or less in the area of ""Education and research""?",3443,3475,0.6479544621408512,Real-Symmetric
An initiative calls for liability rules for Swiss companies with regard to compliance with human rights and environmental standards abroad to be tightened. Do you support this proposal?,"Should the federal government spend more or less in the area of ""National defence""?",3470,3473,0.6480118606977185,Real-Symmetric
Should Switzerland start membership negotiations with the EU?,"Should the federal government spend more or less in the area of ""Public security""?",3468,3474,0.648143471847296,Real-Symmetric
Should sans-papiers be able to obtain a regularized residence status more easily?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3429,3477,0.6482220027363642,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""","Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3387,3477,0.6484023854503017,Real-Symmetric
Would you support the introduction of an opt-out solution of for organ donation?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",3419,3477,0.6484123133168532,Real-Symmetric
Should the federal government provide more support for the integration of foreigners?,"Currently, a CO2 charge is levied on fossil combustibles (e.g. heating oil, natural gas). Should this charge be extended to motor fuels (e.g. petrol, diesel)?",3391,3449,0.6484841938901378,Real-Symmetric
Should Switzerland start membership negotiations with the EU?,"Should the federal government spend more or less in the area of ""Public transport""?",3468,3478,0.6485566179182106,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",Should campaign finance for political parties and referendums be openly declared?,3389,3458,0.6487255146205536,Real-Symmetric
Would you be in favour of a doctor being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Education and research""?",3435,3475,0.649270407484129,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""","Should the federal government spend more or less in the area of ""Education and research""?",3387,3475,0.6494155310133772,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","Should the federal government spend more or less in the area of ""Public security""?",3426,3474,0.6495091418884945,Real-Symmetric
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures."".""",Should Switzerland start membership negotiations with the EU?,3387,3468,0.6495197869767452,Real-Symmetric
Should Switzerland start membership negotiations with the EU?,"Should the federal government spend more or less in the area of ""National defence""?",3468,3473,0.649590443916219,Real-Symmetric
