Qu1,Qu2,ID1,ID2,d_beh,Type,d_arc,rank_beh,rank_arc,rank_gap
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32266,32277,0.358584765625,Real-Symmetric,1.4004472001888981,1672,1521,151
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32266,32278,0.34955258870743433,Real-Symmetric,1.417302572513176,1527,1652,125
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32266,32279,0.38417529848976045,Real-Symmetric,1.5147871028669757,2115,2377,262
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32266,32280,0.3684339314845025,Real-Symmetric,1.475533630172635,1825,2125,300
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","Should the federal government spend more or less in the area of ""Social services""?",32266,32281,0.3855357990591688,Real-Symmetric,1.560822271175057,2138,2689,551
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","Should the federal government spend more or less in the area of ""Education and research""?",32266,32282,0.3522953892788768,Real-Symmetric,1.5107930383281614,1573,2353,780
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","Should the federal government spend more or less in the area of ""Agriculture""?",32266,32283,0.33170035149384886,Real-Symmetric,1.2961088289561487,1209,777,432
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","Should the federal government spend more or less in the area of ""Public transport""?",32266,32284,0.3568885835623283,Real-Symmetric,1.5107433516039763,1644,2352,708
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32266,32285,0.3713721157523478,Real-Symmetric,1.4930927750011929,1879,2231,352
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","Should the federal government spend more or less in the area of ""Public security""?",32266,32286,0.3874446773817843,Real-Symmetric,1.5518467927730606,2176,2620,444
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","Should the federal government spend more or less in the area of ""National defence""?",32266,32287,0.4085741560357546,Real-Symmetric,1.418192309607502,2441,1662,779
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","Should the federal government spend more or less in the area of ""Development assistance""?",32266,32288,0.3825848011171674,Real-Symmetric,1.5209227300337784,2084,2408,324
Should automatic facial recognition be banned in public spaces?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32267,32268,0.33698892145660486,Real-Symmetric,1.5069872823874553,1311,2329,1018
Should automatic facial recognition be banned in public spaces?,Are you in favor of closer relations with the European Union (EU)?,32267,32269,0.35817867608385306,Real-Symmetric,1.5260018522271612,1667,2444,777
Should automatic facial recognition be banned in public spaces?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32267,32270,0.38312347684809095,Real-Symmetric,1.404204967183008,2098,1551,547
Should automatic facial recognition be banned in public spaces?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32267,32271,0.31357254290171604,Real-Symmetric,1.4352846906112016,902,1809,907
Should automatic facial recognition be banned in public spaces?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32267,32272,0.3380281690140845,Real-Symmetric,1.5208770252694888,1338,2407,1069
Should automatic facial recognition be banned in public spaces?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32267,32273,0.36793353705118415,Real-Symmetric,1.5569373173566645,1819,2662,843
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32267,32274,0.334540232057145,Real-Symmetric,1.1745325160859894,1270,227,1043
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32267,32275,0.3723277288292101,Real-Symmetric,1.3381068488453896,1897,1041,856
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32267,32276,0.32956691569646174,Real-Symmetric,1.3910516503247081,1164,1448,284
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32267,32277,0.36246519307989644,Real-Symmetric,1.5595086617861058,1729,2676,947
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32267,32278,0.3828080568720379,Real-Symmetric,1.4182613177195351,2089,1664,425
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32267,32279,0.31120801795291164,Real-Symmetric,1.3331985897243646,856,1005,149
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32267,32280,0.31899190086963014,Real-Symmetric,1.4397900067992628,990,1845,855
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Social services""?",32267,32281,0.3214969013850185,Real-Symmetric,1.3816189416186089,1028,1377,349
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Education and research""?",32267,32282,0.296772460375331,Real-Symmetric,1.4820245340030216,648,2168,1520
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Agriculture""?",32267,32283,0.3836927910333701,Real-Symmetric,1.5429044917717152,2107,2554,447
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Public transport""?",32267,32284,0.3085950016020506,Real-Symmetric,1.4737022291068111,816,2106,1290
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32267,32285,0.3173088722542643,Real-Symmetric,1.3869016197262434,957,1414,457
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Public security""?",32267,32286,0.37797056440723736,Real-Symmetric,1.3038091806027212,2010,819,1191
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""National defence""?",32267,32287,0.34384811822330136,Real-Symmetric,1.4251210700131083,1429,1716,287
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Development assistance""?",32267,32288,0.34691605919071106,Real-Symmetric,1.4450127798427739,1475,1879,404
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],Are you in favor of closer relations with the European Union (EU)?,32268,32269,0.21745043970785513,Real-Symmetric,1.02966445087068,60,28,32
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32268,32270,0.42809123487726675,Real-Symmetric,1.5687204803154378,2646,2753,107
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32268,32271,0.22962983445784022,Real-Symmetric,1.33828886842835,109,1042,933
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32268,32272,0.1091439890215168,Real-Symmetric,0.8462154969174546,0,2,2
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32268,32273,0.19410946782960434,Real-Symmetric,1.091879987960584,18,68,50
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32268,32274,0.45679601803155523,Real-Symmetric,1.4524588764623356,2762,1934,828
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32268,32275,0.4310839000534882,Real-Symmetric,1.3794552138338947,2667,1361,1306
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32268,32276,0.3019452910411258,Real-Symmetric,1.2718953966388102,708,645,63
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32268,32277,0.2456614328870324,Real-Symmetric,1.2150164671364458,175,370,195
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32268,32278,0.29595178340558215,Real-Symmetric,1.4145001321496318,636,1634,998
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32268,32279,0.2630320435308343,Real-Symmetric,1.1365057965332934,285,130,155
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32268,32280,0.24134709457456271,Real-Symmetric,1.2520255740663104,155,538,383
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"Should the federal government spend more or less in the area of ""Social services""?",32268,32281,0.30467233761407275,Real-Symmetric,1.220601469010831,756,393,363
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"Should the federal government spend more or less in the area of ""Education and research""?",32268,32282,0.21646201952410007,Real-Symmetric,1.3614828573977205,59,1226,1167
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"Should the federal government spend more or less in the area of ""Agriculture""?",32268,32283,0.36628422920892495,Real-Symmetric,1.402403932516054,1792,1536,256
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"Should the federal government spend more or less in the area of ""Public transport""?",32268,32284,0.24787157861234882,Real-Symmetric,1.3274478331289163,187,966,779
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32268,32285,0.2874420684608505,Real-Symmetric,1.256433663978805,530,559,29
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"Should the federal government spend more or less in the area of ""Public security""?",32268,32286,0.4308789877507067,Real-Symmetric,1.2811247234868606,2665,691,1974
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"Should the federal government spend more or less in the area of ""National defence""?",32268,32287,0.3184334290589753,Real-Symmetric,1.2718065794920532,977,644,333
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"Should the federal government spend more or less in the area of ""Development assistance""?",32268,32288,0.32906029214164967,Real-Symmetric,1.2171792313802199,1159,382,777
Are you in favor of closer relations with the European Union (EU)?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32269,32270,0.38145093486007126,Real-Symmetric,1.5069525264831585,2062,2328,266
Are you in favor of closer relations with the European Union (EU)?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32269,32271,0.2665388213283443,Real-Symmetric,1.2703098110483666,314,634,320
Are you in favor of closer relations with the European Union (EU)?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32269,32272,0.2129683669896113,Real-Symmetric,1.0295913806707726,49,27,22
Are you in favor of closer relations with the European Union (EU)?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32269,32273,0.21339302724328443,Real-Symmetric,1.038221089155248,52,33,19
Are you in favor of closer relations with the European Union (EU)?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32269,32274,0.4078784161907317,Real-Symmetric,1.4610619669665732,2430,2007,423
Are you in favor of closer relations with the European Union (EU)?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32269,32275,0.36724479875559013,Real-Symmetric,1.3354808610005153,1807,1024,783
Are you in favor of closer relations with the European Union (EU)?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32269,32276,0.2757010744435917,Real-Symmetric,1.202554184459048,401,319,82
Are you in favor of closer relations with the European Union (EU)?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32269,32277,0.26864002737434417,Real-Symmetric,1.2064617209732447,331,331,0
Are you in favor of closer relations with the European Union (EU)?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32269,32278,0.30638680195182405,Real-Symmetric,1.4259103392317571,773,1723,950
Are you in favor of closer relations with the European Union (EU)?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32269,32279,0.2669243509745012,Real-Symmetric,1.181858448714849,318,252,66
Are you in favor of closer relations with the European Union (EU)?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32269,32280,0.25638730398639714,Real-Symmetric,1.191617372218308,246,283,37
Are you in favor of closer relations with the European Union (EU)?,"Should the federal government spend more or less in the area of ""Social services""?",32269,32281,0.2696113445378151,Real-Symmetric,1.1885859787281978,343,273,70
Are you in favor of closer relations with the European Union (EU)?,"Should the federal government spend more or less in the area of ""Education and research""?",32269,32282,0.2530200038842494,Real-Symmetric,1.3097721861202172,217,860,643
Are you in favor of closer relations with the European Union (EU)?,"Should the federal government spend more or less in the area of ""Agriculture""?",32269,32283,0.32301996136509975,Real-Symmetric,1.3752663290994696,1055,1335,280
Are you in favor of closer relations with the European Union (EU)?,"Should the federal government spend more or less in the area of ""Public transport""?",32269,32284,0.2563814270086301,Real-Symmetric,1.2848767534793613,245,714,469
Are you in favor of closer relations with the European Union (EU)?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32269,32285,0.2681505857030506,Real-Symmetric,1.216768505824877,325,380,55
Are you in favor of closer relations with the European Union (EU)?,"Should the federal government spend more or less in the area of ""Public security""?",32269,32286,0.3775326685789737,Real-Symmetric,1.36729779904799,2001,1272,729
Are you in favor of closer relations with the European Union (EU)?,"Should the federal government spend more or less in the area of ""National defence""?",32269,32287,0.309862735129639,Real-Symmetric,1.3235451411636887,836,944,108
Are you in favor of closer relations with the European Union (EU)?,"Should the federal government spend more or less in the area of ""Development assistance""?",32269,32288,0.2766279989454258,Real-Symmetric,1.1682943729397792,408,207,201
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32270,32271,0.38866139227925095,Real-Symmetric,1.3062609475012947,2192,837,1355
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32270,32272,0.42652083800134444,Real-Symmetric,1.5368056481682768,2630,2516,114
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32270,32273,0.40191996932431323,Real-Symmetric,1.5371534821950235,2379,2520,141
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32270,32274,0.36091957278096937,Real-Symmetric,1.4258545852999982,1710,1722,12
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32270,32275,0.28326913640824336,Real-Symmetric,1.1571499513226353,468,182,286
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32270,32276,0.3517149689919339,Real-Symmetric,1.335296445404745,1561,1023,538
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32270,32277,0.41376124581433815,Real-Symmetric,1.560409835942759,2493,2686,193
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32270,32278,0.32456128133704737,Real-Symmetric,1.3105224578354382,1087,866,221
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32270,32279,0.3770538775510204,Real-Symmetric,1.424705315488161,1990,1712,278
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32270,32280,0.37699955881763125,Real-Symmetric,1.3264356600635656,1987,958,1029
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""Social services""?",32270,32281,0.32548132375121996,Real-Symmetric,1.3081970676531594,1096,850,246
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""Education and research""?",32270,32282,0.3770689229249012,Real-Symmetric,1.5256549023693802,1991,2441,450
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""Agriculture""?",32270,32283,0.31693570204707366,Real-Symmetric,1.3660245923273324,955,1260,305
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""Public transport""?",32270,32284,0.3793933144281172,Real-Symmetric,1.4382043395186739,2033,1828,205
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32270,32285,0.34421163371761715,Real-Symmetric,1.347870684243025,1437,1118,319
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""Public security""?",32270,32286,0.32564090300363496,Real-Symmetric,1.4190044718609875,1099,1675,576
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""National defence""?",32270,32287,0.34168417288696196,Real-Symmetric,1.349943571238387,1395,1134,261
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""Development assistance""?",32270,32288,0.34367911864092954,Real-Symmetric,1.4061353637703224,1427,1570,143
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32271,32272,0.22548299845440492,Real-Symmetric,1.3187362566347476,88,919,831
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32271,32273,0.24930188679245283,Real-Symmetric,1.3179279024649084,198,914,716
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32271,32274,0.4322239866908651,Real-Symmetric,1.501458486856241,2675,2287,388
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32271,32275,0.3507218438570164,Real-Symmetric,1.103202971536417,1546,82,1464
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32271,32276,0.25256252128182816,Real-Symmetric,1.087410232812353,214,62,152
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32271,32277,0.28225737446521054,Real-Symmetric,1.377193973680987,452,1347,895
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32271,32278,0.3456040717921243,Real-Symmetric,1.4273781275157424,1456,1734,278
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32271,32279,0.27264826642335765,Real-Symmetric,1.2398533105342333,363,473,110
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32271,32280,0.1881765713434614,Real-Symmetric,0.9844146092057832,10,7,3
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""Social services""?",32271,32281,0.2523551626826029,Real-Symmetric,1.0319312174748303,210,29,181
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""Education and research""?",32271,32282,0.21960664034045163,Real-Symmetric,1.3481596871667143,68,1124,1056
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""Agriculture""?",32271,32283,0.3916082430422774,Real-Symmetric,1.4746155104936942,2237,2116,121
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""Public transport""?",32271,32284,0.2288618373710722,Real-Symmetric,1.2469835327729506,104,497,393
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32271,32285,0.2556388673231725,Real-Symmetric,1.161805094517949,238,190,48
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""Public security""?",32271,32286,0.39524679660711065,Real-Symmetric,1.3900484757199925,2280,1437,843
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""National defence""?",32271,32287,0.2900950307698748,Real-Symmetric,1.199848835541165,568,311,257
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""Development assistance""?",32271,32288,0.2850285191796926,Real-Symmetric,1.0948146949204303,492,72,420
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32272,32273,0.1894323767242746,Real-Symmetric,1.0993935090660887,11,76,65
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32272,32274,0.4505877718247715,Real-Symmetric,1.4739256792750435,2751,2110,641
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32272,32275,0.4274453106355899,Real-Symmetric,1.3777158486388008,2637,1349,1288
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32272,32276,0.29996175983600093,Real-Symmetric,1.2754291109760176,682,662,20
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32272,32277,0.24353903491565318,Real-Symmetric,1.2247295071258795,167,413,246
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32272,32278,0.2949690779236325,Real-Symmetric,1.4465255531284023,623,1894,1271
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32272,32279,0.265076458672598,Real-Symmetric,1.1661155928679134,303,201,102
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32272,32280,0.24093069461217811,Real-Symmetric,1.2607067899205269,149,583,434
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Social services""?",32272,32281,0.3014379338593541,Real-Symmetric,1.2153946568423448,699,372,327
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Education and research""?",32272,32282,0.21199287116023868,Real-Symmetric,1.3512033022005565,46,1142,1096
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Agriculture""?",32272,32283,0.36238674033149176,Real-Symmetric,1.4391410569839855,1726,1837,111
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Public transport""?",32272,32284,0.2426092947513466,Real-Symmetric,1.3179893402167682,162,915,753
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32272,32285,0.28527483288627753,Real-Symmetric,1.267860990124135,497,619,122
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Public security""?",32272,32286,0.4199277402402402,Real-Symmetric,1.3222567435450077,2576,939,1637
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""National defence""?",32272,32287,0.32221254355400697,Real-Symmetric,1.293911320968801,1039,767,272
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Development assistance""?",32272,32288,0.3218408947415892,Real-Symmetric,1.1955409504366714,1033,296,737
Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32273,32274,0.4377187992466465,Real-Symmetric,1.5036426411875947,2709,2307,402
Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32273,32275,0.4013821613821614,Real-Symmetric,1.357137780888383,2370,1192,1178
Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32273,32276,0.2999353572665358,Real-Symmetric,1.29016954511684,681,749,68
