ID1,ID2,Qu1,Qu2,correlation,abs_correlation
32232,32261,Should cannabis use be legalized? [BePart question],"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",-0.10889177787544004,0.10889177787544004
32239,32268,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],-0.10883806100407267,0.10883806100407267
32224,32244,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Are you in favor of stricter controls on equal pay for women and men?,0.10881221751565878,0.10881221751565878
32215,32277,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",-0.10869005750925503,0.10869005750925503
32222,32265,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should the Swiss Armed Forces expand their cooperation with NATO?,0.10841945546893578,0.10841945546893578
32223,32283,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""Agriculture""?",0.10840158356343618,0.10840158356343618
32254,32286,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,"Should the federal government spend more or less in the area of ""Public security""?",-0.10837350665319714,0.10837350665319714
32250,32259,Should the state guarantee a comprehensive public service offering also in rural regions?,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.10833939116175742,0.10833939116175742
32261,32274,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.10828317398187509,0.10828317398187509
32229,32266,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.10825795323759078,0.10825795323759078
32232,32241,Should cannabis use be legalized? [BePart question],"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",0.1081300086445308,0.1081300086445308
32242,32255,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],-0.10797089713442504,0.10797089713442504
32259,32275,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",-0.10781069439257474,0.10781069439257474
32260,32278,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?","What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",-0.10780446867279708,0.10780446867279708
32233,32272,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,-0.10779316736475462,0.10779316736475462
32241,32274,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",-0.10775658937582178,0.10775658937582178
32250,32268,Should the state guarantee a comprehensive public service offering also in rural regions?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],-0.10762667633513351,0.10762667633513351
32281,32283,"Should the federal government spend more or less in the area of ""Social services""?","Should the federal government spend more or less in the area of ""Agriculture""?",0.10758431601546489,0.10758431601546489
32233,32265,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should the Swiss Armed Forces expand their cooperation with NATO?,0.10692282363203452,0.10692282363203452
32252,32274,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.10687324727308349,0.10687324727308349
32252,32260,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?","Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",-0.10657167099212525,0.10657167099212525
32229,32265,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,Should the Swiss Armed Forces expand their cooperation with NATO?,0.10654953537263667,0.10654953537263667
32214,32284,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""Public transport""?",-0.10645787174364951,0.10645787174364951
32237,32272,Should married couples be taxed separately (individual taxation)? [BePart question],Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,-0.1064300362883814,0.1064300362883814
32223,32225,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",-0.10599531098040227,0.10599531098040227
32274,32280,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""","What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",-0.10595330456206409,0.10595330456206409
32260,32263,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,-0.10593499620791726,0.10593499620791726
32274,32282,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""","Should the federal government spend more or less in the area of ""Education and research""?",-0.10588130169673672,0.10588130169673672
32214,32267,"Do you support an increase in the retirement age (e.g., to 67)?",Should automatic facial recognition be banned in public spaces?,-0.10565650603741993,0.10565650603741993
32217,32267,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should automatic facial recognition be banned in public spaces?,-0.1052585741510948,0.1052585741510948
32237,32259,Should married couples be taxed separately (individual taxation)? [BePart question],Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.10503728629815881,0.10503728629815881
32263,32267,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,Should automatic facial recognition be banned in public spaces?,0.10500809903186971,0.10500809903186971
32219,32283,Should the federal government provide more financial support for public housing construction? [BePart question],"Should the federal government spend more or less in the area of ""Agriculture""?",0.10463075007381173,0.10463075007381173
32232,32256,Should cannabis use be legalized? [BePart question],Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],0.1046159184118425,0.1046159184118425
32219,32278,Should the federal government provide more financial support for public housing construction? [BePart question],"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",-0.10421019266780092,0.10421019266780092
32233,32284,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Public transport""?",0.1040432783568387,0.1040432783568387
32225,32243,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",-0.10401945965299507,0.10401945965299507
32233,32283,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Agriculture""?",-0.10378956195942987,0.10378956195942987
32229,32237,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,Should married couples be taxed separately (individual taxation)? [BePart question],0.10366262187272746,0.10366262187272746
32237,32268,Should married couples be taxed separately (individual taxation)? [BePart question],Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],-0.1036625273423505,0.1036625273423505
32226,32273,Should the federal government raise the requirements for the gymnasiale matura?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.10348579331135506,0.10348579331135506
32274,32284,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""","Should the federal government spend more or less in the area of ""Public transport""?",-0.10344833832380049,0.10344833832380049
32220,32257,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",0.10342073672752938,0.10342073672752938
32283,32286,"Should the federal government spend more or less in the area of ""Agriculture""?","Should the federal government spend more or less in the area of ""Public security""?",0.10317276946200626,0.10317276946200626
32253,32274,Should direct payments only be granted to farmers with proof of ecological performance?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",-0.10315426187817987,0.10315426187817987
32224,32239,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,0.10301423105377643,0.10301423105377643
32222,32235,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,-0.10291656570025605,0.10291656570025605
32250,32251,Should the state guarantee a comprehensive public service offering also in rural regions?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,0.10282680024441547,0.10282680024441547
32259,32287,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"Should the federal government spend more or less in the area of ""National defence""?",-0.10270670433136034,0.10270670433136034
32226,32261,Should the federal government raise the requirements for the gymnasiale matura?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",0.1026695600144408,0.1026695600144408
32215,32236,Should the federal government allocate more funding for health insurance premium subsidies?,Do you support tax cuts at the federal level over the next four years?,-0.10263446858547443,0.10263446858547443
32239,32278,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",-0.10255681600146611,0.10255681600146611
32237,32244,Should married couples be taxed separately (individual taxation)? [BePart question],Are you in favor of stricter controls on equal pay for women and men?,0.10254462807818218,0.10254462807818218
32217,32228,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",-0.10249298945541192,0.10249298945541192
32226,32235,Should the federal government raise the requirements for the gymnasiale matura?,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,-0.10236627980645462,0.10236627980645462
32227,32242,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,-0.10223447416757647,0.10223447416757647
32237,32280,Should married couples be taxed separately (individual taxation)? [BePart question],"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.1022079030913929,0.1022079030913929
32220,32238,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],0.10197840826351696,0.10197840826351696
32220,32276,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.10187851656747061,0.10187851656747061
32233,32285,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",-0.1018702358132646,0.1018702358132646
32229,32260,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",0.10174301839587226,0.10174301839587226
32246,32283,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,"Should the federal government spend more or less in the area of ""Agriculture""?",-0.10173162145602432,0.10173162145602432
32226,32254,Should the federal government raise the requirements for the gymnasiale matura?,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,-0.10133010785004427,0.10133010785004427
32233,32240,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",0.10126638795424778,0.10126638795424778
32244,32258,Are you in favor of stricter controls on equal pay for women and men?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,-0.10126283886924614,0.10126283886924614
32224,32229,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.10123264211374884,0.10123264211374884
32231,32242,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,-0.10120326890712238,0.10120326890712238
32252,32267,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",Should automatic facial recognition be banned in public spaces?,-0.10116389384924433,0.10116389384924433
32226,32239,Should the federal government raise the requirements for the gymnasiale matura?,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,-0.10115045067463313,0.10115045067463313
32225,32267,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should automatic facial recognition be banned in public spaces?,0.1008193590427662,0.1008193590427662
32242,32273,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.10080417422129262,0.10080417422129262
32215,32224,Should the federal government allocate more funding for health insurance premium subsidies?,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,0.10072175074304744,0.10072175074304744
32278,32282,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""","Should the federal government spend more or less in the area of ""Education and research""?",0.1005042559121756,0.1005042559121756
32219,32220,Should the federal government provide more financial support for public housing construction? [BePart question],Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,0.10033685427786432,0.10033685427786432
32237,32285,Should married couples be taxed separately (individual taxation)? [BePart question],"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",-0.10031565636649725,0.10031565636649725
32243,32265,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Should the Swiss Armed Forces expand their cooperation with NATO?,0.10030032000844435,0.10030032000844435
32250,32287,Should the state guarantee a comprehensive public service offering also in rural regions?,"Should the federal government spend more or less in the area of ""National defence""?",-0.10018826576246753,0.10018826576246753
32248,32267,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,Should automatic facial recognition be banned in public spaces?,-0.09986340483078104,0.09986340483078104
32255,32278,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",-0.09978614957438849,0.09978614957438849
32223,32287,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""National defence""?",0.09969087268392557,0.09969087268392557
32250,32253,Should the state guarantee a comprehensive public service offering also in rural regions?,Should direct payments only be granted to farmers with proof of ecological performance?,0.09954241903555056,0.09954241903555056
32221,32232,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Should cannabis use be legalized? [BePart question],0.09918835965420546,0.09918835965420546
32225,32270,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,-0.0991877904749419,0.0991877904749419
32228,32270,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,-0.09908866460968546,0.09908866460968546
32237,32279,Should married couples be taxed separately (individual taxation)? [BePart question],"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",-0.0989450497924298,0.0989450497924298
32226,32274,Should the federal government raise the requirements for the gymnasiale matura?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.09889453354109147,0.09889453354109147
32237,32262,Should married couples be taxed separately (individual taxation)? [BePart question],Are you in favour of lowering the voting age to 16?,0.09887620391399234,0.09887620391399234
32272,32274,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.09885634648045862,0.09885634648045862
32259,32283,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"Should the federal government spend more or less in the area of ""Agriculture""?",-0.09885604506253712,0.09885604506253712
32242,32278,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.0985669861030764,0.0985669861030764
32229,32252,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",-0.0985363084799266,0.0985363084799266
32258,32285,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",0.09849473360760531,0.09849473360760531
32265,32267,Should the Swiss Armed Forces expand their cooperation with NATO?,Should automatic facial recognition be banned in public spaces?,-0.0984603158404247,0.0984603158404247
32284,32286,"Should the federal government spend more or less in the area of ""Public transport""?","Should the federal government spend more or less in the area of ""Public security""?",-0.09837446629330333,0.09837446629330333
32248,32255,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],-0.09836051696321298,0.09836051696321298
32229,32257,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",0.09832280565870814,0.09832280565870814
32222,32266,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.09825003057443905,0.09825003057443905
32236,32282,Do you support tax cuts at the federal level over the next four years?,"Should the federal government spend more or less in the area of ""Education and research""?",-0.09797369507704452,0.09797369507704452
32217,32242,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,0.09773598756689889,0.09773598756689889
32217,32262,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Are you in favour of lowering the voting age to 16?,-0.09760954547954026,0.09760954547954026
32262,32270,Are you in favour of lowering the voting age to 16?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,-0.09728253715409053,0.09728253715409053
32250,32278,Should the state guarantee a comprehensive public service offering also in rural regions?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",-0.09723555730323796,0.09723555730323796
32255,32258,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,-0.09718326200499702,0.09718326200499702
32226,32229,Should the federal government raise the requirements for the gymnasiale matura?,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,-0.0971704234856852,0.0971704234856852
32220,32283,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"Should the federal government spend more or less in the area of ""Agriculture""?",-0.09687117814661189,0.09687117814661189
32248,32277,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",-0.09681086768962628,0.09681086768962628
32256,32286,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],"Should the federal government spend more or less in the area of ""Public security""?",-0.09679624396408194,0.09679624396408194
32215,32223,Should the federal government allocate more funding for health insurance premium subsidies?,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,-0.09675551411760283,0.09675551411760283
32225,32242,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,-0.09673004251246707,0.09673004251246707
32232,32239,Should cannabis use be legalized? [BePart question],Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,0.0965343851590594,0.0965343851590594
32232,32278,Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.0964435310561454,0.0964435310561454
32224,32258,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,0.09604779898078873,0.09604779898078873
32257,32277,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",-0.09602320473665213,0.09602320473665213
32221,32250,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Should the state guarantee a comprehensive public service offering also in rural regions?,0.09598383715668968,0.09598383715668968
32261,32283,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?","Should the federal government spend more or less in the area of ""Agriculture""?",0.09594947017274287,0.09594947017274287
32258,32267,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,Should automatic facial recognition be banned in public spaces?,-0.09593559338710793,0.09593559338710793
32223,32252,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",0.09585418388294509,0.09585418388294509
32271,32283,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""Agriculture""?",0.09530920344946225,0.09530920344946225
32226,32252,Should the federal government raise the requirements for the gymnasiale matura?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",0.0950528501041739,0.0950528501041739
32278,32281,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""","Should the federal government spend more or less in the area of ""Social services""?",-0.09502559262026043,0.09502559262026043
32239,32273,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],-0.09501314134228668,0.09501314134228668
32274,32288,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""","Should the federal government spend more or less in the area of ""Development assistance""?",-0.09464959294932092,0.09464959294932092
32222,32268,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],0.09428203453869423,0.09428203453869423
32233,32247,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",-0.09416785257435072,0.09416785257435072
32225,32259,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.09414880151976752,0.09414880151976752
32220,32244,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Are you in favor of stricter controls on equal pay for women and men?,0.09398444906710486,0.09398444906710486
32248,32275,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.0939803124992921,0.0939803124992921
32214,32234,"Do you support an increase in the retirement age (e.g., to 67)?","Should a third official gender be introduced alongside ""female"" and ""male""?",-0.09379887611149139,0.09379887611149139
32220,32285,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",-0.09367705082657807,0.09367705082657807
32220,32236,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Do you support tax cuts at the federal level over the next four years?,-0.09364670925167409,0.09364670925167409
32241,32277,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",-0.09362943754315968,0.09362943754315968
32247,32267,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",Should automatic facial recognition be banned in public spaces?,-0.0934777272804988,0.0934777272804988
32267,32284,Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Public transport""?",0.09331747778081768,0.09331747778081768
32243,32267,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Should automatic facial recognition be banned in public spaces?,-0.0932835109196343,0.0932835109196343
32254,32267,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,Should automatic facial recognition be banned in public spaces?,0.09318860707631464,0.09318860707631464
32259,32264,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",-0.09307242855471602,0.09307242855471602
32257,32274,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",-0.09305664458995196,0.09305664458995196
32246,32263,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,-0.09301493578036145,0.09301493578036145
32214,32274,"Do you support an increase in the retirement age (e.g., to 67)?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.09290151702158664,0.09290151702158664
32243,32262,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Are you in favour of lowering the voting age to 16?,-0.09280429928754493,0.09280429928754493
32235,32274,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",-0.09270308967811766,0.09270308967811766
32250,32252,Should the state guarantee a comprehensive public service offering also in rural regions?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",-0.09227249980960028,0.09227249980960028
32223,32250,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should the state guarantee a comprehensive public service offering also in rural regions?,-0.09214174337528688,0.09214174337528688
32232,32283,Should cannabis use be legalized? [BePart question],"Should the federal government spend more or less in the area of ""Agriculture""?",-0.09210219827142137,0.09210219827142137
32263,32278,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",-0.09194569915403697,0.09194569915403697
32220,32280,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.09188928692755492,0.09188928692755492
32253,32267,Should direct payments only be granted to farmers with proof of ecological performance?,Should automatic facial recognition be banned in public spaces?,0.09172186038717765,0.09172186038717765
32245,32278,Should busy sections of highways be widened?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.09149585155615422,0.09149585155615422
32261,32270,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,0.09140804039231097,0.09140804039231097
32223,32233,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,-0.09139831960884637,0.09139831960884637
32227,32233,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,0.09135951915097512,0.09135951915097512
