Qu1,Qu2,Similarity
Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.10211138427257538
"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.10207246989011765
Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,Are you in favour of lowering the voting age to 16?,0.10141154378652573
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.10140851140022278
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""","Should the federal government spend more or less in the area of ""Agriculture""?",0.10135672986507416
"Should a third official gender be introduced alongside ""female"" and ""male""?","What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.10133054107427597
Should the Swiss Armed Forces expand their cooperation with NATO?,Should automatic facial recognition be banned in public spaces?,0.1008845865726471
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.10076315701007843
Should automatic facial recognition be banned in public spaces?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],0.09996093809604645
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",0.09968220442533493
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.0995657742023468
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the construction of new nuclear power plants in Switzerland be allowed again?,0.09941520541906357
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.09908262640237808
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should busy sections of highways be widened?,0.098946213722229
Should married couples be taxed separately (individual taxation)? [BePart question],"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",0.09890152513980865
Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",0.09881609678268433
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.09873563796281815
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,"Should the federal government spend more or less in the area of ""National defence""?",0.09866286814212799
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.09865286946296692
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,0.0984138622879982
Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.0983741506934166
Should married couples be taxed separately (individual taxation)? [BePart question],Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.09835508465766907
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.09828900545835495
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""","Should the federal government spend more or less in the area of ""National defence""?",0.09825215488672256
Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.09778931736946106
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"Should the federal government spend more or less in the area of ""Agriculture""?",0.09772198647260666
"Should a third official gender be introduced alongside ""female"" and ""male""?","Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.09731727093458176
Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,0.09724771231412888
"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.0967521220445633
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""","Should the federal government spend more or less in the area of ""Development assistance""?",0.09666629880666733
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.09662545472383499
Should busy sections of highways be widened?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.09657806158065796
Should the federal government allocate more funding for health insurance premium subsidies?,Should automatic facial recognition be banned in public spaces?,0.09652909636497498
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"Should the federal government spend more or less in the area of ""Education and research""?",0.0964096188545227
Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.09621060639619827
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Agriculture""?",0.09601034224033356
"Do you support an increase in the retirement age (e.g., to 67)?",Should automatic facial recognition be banned in public spaces?,0.09590531140565872
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.09589788317680359
Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],Are you in favor of closer relations with the European Union (EU)?,0.09586086869239807
"Should a third official gender be introduced alongside ""female"" and ""male""?","To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",0.09547790139913559
"Should a third official gender be introduced alongside ""female"" and ""male""?",Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,0.09519393742084503
Should the state guarantee a comprehensive public service offering also in rural regions?,Are you in favor of closer relations with the European Union (EU)?,0.09492207318544388
"Do you support an increase in the retirement age (e.g., to 67)?",Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.09474353492259979
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",Should the Swiss Armed Forces expand their cooperation with NATO?,0.09348556399345398
Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.09284904599189758
Should the federal government raise the requirements for the gymnasiale matura?,Are you in favor of closer relations with the European Union (EU)?,0.091793492436409
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.09147658199071884
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.0913906991481781
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.09134868532419205
Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],Should the Swiss Armed Forces expand their cooperation with NATO?,0.0911521315574646
Are you in favour of lowering the voting age to 16?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.08989237993955612
"Should a third official gender be introduced alongside ""female"" and ""male""?","Should the federal government spend more or less in the area of ""Development assistance""?",0.08959709852933884
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,0.08920492976903915
Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.08884040266275406
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],0.08875136822462082
"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?","What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.08844595402479172
"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.08829708397388458
"Should a third official gender be introduced alongside ""female"" and ""male""?","Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",0.08828696608543396
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.08773563802242279
"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.08764398843050003
Should married couples be taxed separately (individual taxation)? [BePart question],"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",0.08757002651691437
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.08735577017068863
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","Should a third official gender be introduced alongside ""female"" and ""male""?",0.08695211261510849
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Agriculture""?",0.08689483255147934
Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.0860932320356369
"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""","Should the federal government spend more or less in the area of ""Education and research""?",0.08592839539051056
Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.08587536960840225
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should married couples be taxed separately (individual taxation)? [BePart question],0.08573385328054428
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.08560934662818909
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""Education and research""?",0.08529861271381378
Should married couples be taxed separately (individual taxation)? [BePart question],Should the construction of new nuclear power plants in Switzerland be allowed again?,0.08526971936225891
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,"Should a third official gender be introduced alongside ""female"" and ""male""?",0.08519905060529709
Should busy sections of highways be widened?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.08469484746456146
Should the federal government provide more financial support for public housing construction? [BePart question],"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.08444864302873611
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,"Should the federal government spend more or less in the area of ""Education and research""?",0.08364907652139664
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Public security""?",0.0836443156003952
Are you in favour of lowering the voting age to 16?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.08289765566587448
"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?","What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.08285492658615112
Are you in favour of lowering the voting age to 16?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.08281201869249344
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Are you in favor of closer relations with the European Union (EU)?,0.08274129778146744
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Education and research""?",0.08270351588726044
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,0.08265960216522217
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",0.08156012743711472
Should the federal government raise the requirements for the gymnasiale matura?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.08131814748048782
Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,Should automatic facial recognition be banned in public spaces?,0.08044673502445221
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",0.08029944449663162
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.08016420900821686
Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.07920259237289429
Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.07893150299787521
Should married couples be taxed separately (individual taxation)? [BePart question],Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.07849177718162537
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Are you in favor of closer relations with the European Union (EU)?,0.0780809223651886
Should the federal government provide more financial support for public housing construction? [BePart question],Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,0.07761406153440475
Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should a third official gender be introduced alongside ""female"" and ""male""?",0.07751256227493286
Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.0772639662027359
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,0.07719738781452179
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should the Swiss Armed Forces expand their cooperation with NATO?,0.07636232674121857
Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.07612283527851105
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,0.07607095688581467
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should the state guarantee a comprehensive public service offering also in rural regions?,0.07594277709722519
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.07548431307077408
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should direct payments only be granted to farmers with proof of ecological performance?,0.07466048747301102
Should married couples be taxed separately (individual taxation)? [BePart question],"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.0742582306265831
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.07315348833799362
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""National defence""?",0.07264700531959534
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,0.07247090339660645
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.07225333899259567
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,0.0718105137348175
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",0.07024729996919632
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should cannabis use be legalized? [BePart question],0.06954159587621689
Are you in favor of closer relations with the European Union (EU)?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.06844576448202133
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,"Should the federal government spend more or less in the area of ""Agriculture""?",0.06841621547937393
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.06823506206274033
Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.06750015169382095
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.06719570606946945
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.06690112501382828
Are you in favour of lowering the voting age to 16?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,0.06623204797506332
Should the federal government provide more financial support for public housing construction? [BePart question],Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.06614738702774048
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Are you in favour of lowering the voting age to 16?,0.06486993283033371
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.06383802741765976
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.06355980038642883
Should married couples be taxed separately (individual taxation)? [BePart question],"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.06347409635782242
Do you support tax cuts at the federal level over the next four years?,Should automatic facial recognition be banned in public spaces?,0.06280594319105148
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.06259763985872269
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.06207061931490898
"Do you support an increase in the retirement age (e.g., to 67)?",Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.061775676906108856
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,0.06075004115700722
Should the federal government raise the requirements for the gymnasiale matura?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.0604582317173481
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",Should busy sections of highways be widened?,0.060348059982061386
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,"Should the federal government spend more or less in the area of ""Social services""?",0.060218628495931625
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Development assistance""?",0.06017538905143738
"Do you support an increase in the retirement age (e.g., to 67)?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.060114942491054535
Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.059127166867256165
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should automatic facial recognition be banned in public spaces?,0.058649856597185135
Should the Swiss Armed Forces expand their cooperation with NATO?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.05802873522043228
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.05753299221396446
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,"Should the federal government spend more or less in the area of ""National defence""?",0.05735432729125023
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",0.05678094923496246
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.05590633675456047
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.055901508778333664
Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,"Should the federal government spend more or less in the area of ""National defence""?",0.0552869588136673
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],0.05500549077987671
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,Should busy sections of highways be widened?,0.054990679025650024
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.054877907037734985
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.05475422739982605
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.054651230573654175
Are you in favour of lowering the voting age to 16?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.05457571893930435
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.054313961416482925
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?","Should a third official gender be introduced alongside ""female"" and ""male""?",0.054082173854112625
Should busy sections of highways be widened?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.05361386388540268
Should married couples be taxed separately (individual taxation)? [BePart question],"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.05205607786774635
"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Should the Swiss Armed Forces expand their cooperation with NATO?,0.05172184854745865
Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.05161216855049133
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.051471736282110214
Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.051465921103954315
Should cannabis use be legalized? [BePart question],Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.050899818539619446
Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.05087995529174805
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",Should automatic facial recognition be banned in public spaces?,0.05070119351148605
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.05042062699794769
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,"Should the federal government spend more or less in the area of ""Public transport""?",0.05027378723025322
Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.04738478362560272
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,0.045621275901794434
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.04540710896253586
Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.04532039538025856
Should the construction of new nuclear power plants in Switzerland be allowed again?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.044354356825351715
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.04304870590567589
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,"Should the federal government spend more or less in the area of ""Education and research""?",0.04285431653261185
Should cannabis use be legalized? [BePart question],Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.04198303818702698
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,"Should a third official gender be introduced alongside ""female"" and ""male""?",0.04149721935391426
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,Should married couples be taxed separately (individual taxation)? [BePart question],0.04057589918375015
Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.04016732797026634
"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.03935588523745537
Are you in favor of closer relations with the European Union (EU)?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.03883356600999832
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.038778215646743774
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.03818722069263458
Should married couples be taxed separately (individual taxation)? [BePart question],Should automatic facial recognition be banned in public spaces?,0.03757263347506523
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",0.03722914680838585
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.036949701607227325
"Do you support an increase in the retirement age (e.g., to 67)?",Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.036718953400850296
Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.03562808781862259
