Qu1,Qu2,ID1,ID2,Distance,Type
Should busy sections of highways be widened?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,32245,32251,0.6125758299305981,Real-Symmetric
"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?","Should the federal government spend more or less in the area of ""Agriculture""?",32261,32283,0.6125818626037774,Real-Symmetric
Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32238,32279,0.6125922736903358,Real-Symmetric
Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32232,32277,0.6126197114072878,Real-Symmetric
Do you support tax cuts at the federal level over the next four years?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32236,32273,0.6126775017272478,Real-Symmetric
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should direct payments only be granted to farmers with proof of ecological performance?,32217,32253,0.6127285744926181,Real-Symmetric
Should busy sections of highways be widened?,"Should the federal government spend more or less in the area of ""Agriculture""?",32245,32283,0.6127958867584907,Real-Symmetric
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,Are you in favor of closer relations with the European Union (EU)?,32246,32269,0.6128179659057436,Real-Symmetric
Should the federal government allocate more funding for health insurance premium subsidies?,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",32215,32247,0.6128394606990021,Real-Symmetric
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",32231,32252,0.6128452962593551,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Should the federal government spend more or less in the area of ""Public transport""?",32229,32284,0.6128877969145335,Real-Symmetric
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32233,32280,0.6129137626836753,Real-Symmetric
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should automatic facial recognition be banned in public spaces?,32222,32267,0.6129368100291286,Real-Symmetric
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Social services""?",32233,32281,0.612944103312366,Real-Symmetric
Should the construction of new nuclear power plants in Switzerland be allowed again?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32249,32276,0.6129512020247107,Real-Symmetric
Should the federal government raise the requirements for the gymnasiale matura?,Should the state guarantee a comprehensive public service offering also in rural regions?,32226,32250,0.6130560200158492,Real-Symmetric
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","Should the federal government spend more or less in the area of ""Public security""?",32266,32286,0.6130703119897728,Real-Symmetric
Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32251,32285,0.6131276709822125,Real-Symmetric
"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]","Should the federal government spend more or less in the area of ""National defence""?",32257,32287,0.6131689855758617,Real-Symmetric
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32222,32268,0.6131970779095507,Real-Symmetric
Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32239,32261,0.6132106861897864,Real-Symmetric
"Do you support an increase in the retirement age (e.g., to 67)?",Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32214,32258,0.6132820275174211,Real-Symmetric
"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""","Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32280,32285,0.6133319809456441,Real-Symmetric
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?","Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32228,32285,0.613336840011413,Real-Symmetric
Are you in favor of stricter controls on equal pay for women and men?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],32244,32255,0.6133521944062273,Real-Symmetric
Should cannabis use be legalized? [BePart question],Should the state guarantee a comprehensive public service offering also in rural regions?,32232,32250,0.6133564702452194,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""","Should the federal government spend more or less in the area of ""Education and research""?",32277,32282,0.6133662851265298,Real-Symmetric
Should the federal government raise the requirements for the gymnasiale matura?,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,32226,32233,0.6133918419518402,Real-Symmetric
"Should a third official gender be introduced alongside ""female"" and ""male""?","Should the federal government spend more or less in the area of ""National defence""?",32234,32287,0.6133930080173281,Real-Symmetric
Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32239,32285,0.6135045513677548,Real-Symmetric
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,32221,32239,0.6135113521355727,Real-Symmetric
Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32223,32278,0.6135174727621541,Real-Symmetric
"Should a third official gender be introduced alongside ""female"" and ""male""?","What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32234,32276,0.6135235933276748,Real-Symmetric
Should the state guarantee a comprehensive public service offering also in rural regions?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],32250,32255,0.6136009209284032,Real-Symmetric
Should the state guarantee a comprehensive public service offering also in rural regions?,"Should the federal government spend more or less in the area of ""Education and research""?",32250,32282,0.6136127717848691,Real-Symmetric
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32233,32276,0.6136610470890396,Real-Symmetric
"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""","Should the federal government spend more or less in the area of ""Education and research""?",32278,32282,0.6136739651882966,Real-Symmetric
"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?","Should the federal government spend more or less in the area of ""Education and research""?",32240,32282,0.6137470007549275,Real-Symmetric
Should the federal government provide more financial support for public housing construction? [BePart question],"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",32219,32225,0.613756712276635,Real-Symmetric
"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Should direct payments only be granted to farmers with proof of ecological performance?,32243,32253,0.6137747752983015,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32220,32280,0.6139249885477993,Real-Symmetric
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""Agriculture""?",32217,32283,0.6140488601218004,Real-Symmetric
Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,"Should the federal government spend more or less in the area of ""Agriculture""?",32258,32283,0.6140790476037532,Real-Symmetric
Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,Are you in favour of lowering the voting age to 16?,32259,32262,0.6140831242560683,Real-Symmetric
"Do you support an increase in the retirement age (e.g., to 67)?",Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,32214,32259,0.6140938010743509,Real-Symmetric
"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""","Should the federal government spend more or less in the area of ""Public security""?",32277,32286,0.614154461291224,Real-Symmetric
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?","What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32227,32275,0.6141981329377446,Real-Symmetric
"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""","Should the federal government spend more or less in the area of ""Public security""?",32275,32286,0.6142283130833858,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32229,32275,0.6142300597988295,Real-Symmetric
Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,Should the Swiss Armed Forces expand their cooperation with NATO?,32251,32265,0.6142822648898891,Real-Symmetric
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""Public transport""?",32217,32284,0.6143836542957768,Real-Symmetric
Should married couples be taxed separately (individual taxation)? [BePart question],Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32237,32271,0.6144706709018418,Real-Symmetric
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32228,32258,0.6145108282564544,Real-Symmetric
"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""","Should the federal government spend more or less in the area of ""Public transport""?",32275,32284,0.6145131561385669,Real-Symmetric
Should married couples be taxed separately (individual taxation)? [BePart question],"Should the federal government spend more or less in the area of ""Development assistance""?",32237,32288,0.6145767815019765,Real-Symmetric
Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32239,32246,0.6147590860049842,Real-Symmetric
"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?","Should the federal government spend more or less in the area of ""Agriculture""?",32252,32283,0.6147662607146803,Real-Symmetric
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",32222,32247,0.6147933105563975,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32216,32279,0.6148252065108889,Real-Symmetric
Should the construction of new nuclear power plants in Switzerland be allowed again?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32249,32275,0.6148307323895428,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,Should busy sections of highways be widened?,32229,32245,0.6149091557343314,Real-Symmetric
"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?","What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32243,32276,0.6149284449873244,Real-Symmetric
"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32257,32277,0.6149333883668181,Real-Symmetric
Should direct payments only be granted to farmers with proof of ecological performance?,Should automatic facial recognition be banned in public spaces?,32253,32267,0.6149611093273357,Real-Symmetric
Should the federal government raise the requirements for the gymnasiale matura?,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,32226,32242,0.614966924754885,Real-Symmetric
Should the federal government allocate more funding for health insurance premium subsidies?,Should automatic facial recognition be banned in public spaces?,32215,32267,0.6149882475187486,Real-Symmetric
Do you support tax cuts at the federal level over the next four years?,Should the Swiss Armed Forces expand their cooperation with NATO?,32236,32265,0.6149927058213788,Real-Symmetric
Are you in favor of stricter controls on equal pay for women and men?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",32244,32266,0.6150030760959516,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32220,32276,0.615025463662578,Real-Symmetric
Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",32239,32266,0.6150256574907653,Real-Symmetric
Should direct payments only be granted to farmers with proof of ecological performance?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32253,32273,0.6151500825812604,Real-Symmetric
Should the state guarantee a comprehensive public service offering also in rural regions?,Are you in favour of lowering the voting age to 16?,32250,32262,0.6152074414367446,Real-Symmetric
Should direct payments only be granted to farmers with proof of ecological performance?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32253,32276,0.6152396065625785,Real-Symmetric
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""Public security""?",32270,32286,0.6152407691259991,Real-Symmetric
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32246,32279,0.6152618886456994,Real-Symmetric
Should the federal government allocate more funding for health insurance premium subsidies?,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32215,32256,0.6153080971765191,Real-Symmetric
Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,Should the Swiss Armed Forces expand their cooperation with NATO?,32235,32265,0.615324467919912,Real-Symmetric
Should busy sections of highways be widened?,"Should the federal government spend more or less in the area of ""Social services""?",32245,32281,0.6153494591024087,Real-Symmetric
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32272,32280,0.6153754178606963,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Should the federal government spend more or less in the area of ""Education and research""?",32229,32282,0.6154184217520524,Real-Symmetric
Should the federal government provide more financial support for public housing construction? [BePart question],"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",32219,32247,0.6154213273120079,Real-Symmetric
"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32252,32258,0.6154309155625343,Real-Symmetric
Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,32239,32251,0.61546984813599,Real-Symmetric
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,Should married couples be taxed separately (individual taxation)? [BePart question],32230,32237,0.6154739155762002,Real-Symmetric
Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,"Should the federal government spend more or less in the area of ""Public transport""?",32254,32284,0.6154759492862254,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32229,32279,0.6154895071813308,Real-Symmetric
"Should a third official gender be introduced alongside ""female"" and ""male""?",Do you support tax cuts at the federal level over the next four years?,32234,32236,0.6155274676989008,Real-Symmetric
Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,"Should the federal government spend more or less in the area of ""Education and research""?",32248,32282,0.6155339556143278,Real-Symmetric
Should the federal government raise the requirements for the gymnasiale matura?,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,32226,32235,0.6155657163627567,Real-Symmetric
Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""National defence""?",32270,32287,0.6155660068498443,Real-Symmetric
"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32247,32258,0.6155735594660052,Real-Symmetric
Should the state guarantee a comprehensive public service offering also in rural regions?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32250,32261,0.6155921501263976,Real-Symmetric
Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,32258,32263,0.6156481123715085,Real-Symmetric
"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""","Should the federal government spend more or less in the area of ""Development assistance""?",32275,32288,0.615660117449966,Real-Symmetric
Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32223,32274,0.6158348422963295,Real-Symmetric
"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Should the Swiss Armed Forces expand their cooperation with NATO?,32243,32265,0.6158957181449409,Real-Symmetric
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Social services""?",32272,32281,0.6159437177509725,Real-Symmetric
Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,"Should the federal government spend more or less in the area of ""Public transport""?",32248,32284,0.6159616198720961,Real-Symmetric
"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?","Should the federal government spend more or less in the area of ""Social services""?",32261,32281,0.6159971322698846,Real-Symmetric
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should busy sections of highways be widened?,32218,32245,0.6160214188617137,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",32216,32247,0.616091660745877,Real-Symmetric
"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",Should the Swiss Armed Forces expand their cooperation with NATO?,32241,32265,0.6161973954781794,Real-Symmetric
Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32259,32279,0.6162153869564994,Real-Symmetric
Should the state guarantee a comprehensive public service offering also in rural regions?,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",32250,32257,0.6162250595771834,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,32220,32248,0.6162569781482844,Real-Symmetric
"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""","Should the federal government spend more or less in the area of ""National defence""?",32278,32287,0.6162580420721827,Real-Symmetric
"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32264,32273,0.6163107523655946,Real-Symmetric
Should married couples be taxed separately (individual taxation)? [BePart question],Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,32237,32248,0.6163477919481364,Real-Symmetric
Are you in favour of lowering the voting age to 16?,Should the Swiss Armed Forces expand their cooperation with NATO?,32262,32265,0.6163592031725577,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32225,32280,0.6163624911132694,Real-Symmetric
Should the federal government allocate more funding for health insurance premium subsidies?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32215,32258,0.6164528059209362,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Should the federal government spend more or less in the area of ""National defence""?",32229,32287,0.616478331476652,Real-Symmetric
Should busy sections of highways be widened?,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32245,32246,0.6164797817605863,Real-Symmetric
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should direct payments only be granted to farmers with proof of ecological performance?,32218,32253,0.6164984417761844,Real-Symmetric
Should direct payments only be granted to farmers with proof of ecological performance?,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,32253,32259,0.6165339232529938,Real-Symmetric
Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],Should direct payments only be granted to farmers with proof of ecological performance?,32238,32253,0.616536920232442,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should cannabis use be legalized? [BePart question],32225,32232,0.6165480379321655,Real-Symmetric
"Should a third official gender be introduced alongside ""female"" and ""male""?","What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32234,32279,0.6165827432007416,Real-Symmetric
Are you in favor of stricter controls on equal pay for women and men?,Should the Swiss Armed Forces expand their cooperation with NATO?,32244,32265,0.616604686749687,Real-Symmetric
Should the Swiss Armed Forces expand their cooperation with NATO?,"Should the federal government spend more or less in the area of ""Development assistance""?",32265,32288,0.6166095200255647,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","Should a third official gender be introduced alongside ""female"" and ""male""?",32225,32234,0.616626919505041,Real-Symmetric
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?","To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",32227,32247,0.616628852750232,Real-Symmetric
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32246,32276,0.6166539843861796,Real-Symmetric
Should the Swiss Armed Forces expand their cooperation with NATO?,"Should the federal government spend more or less in the area of ""Agriculture""?",32265,32283,0.6166999919581455,Real-Symmetric
Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32259,32276,0.6167261838114586,Real-Symmetric
Should married couples be taxed separately (individual taxation)? [BePart question],"Should the federal government spend more or less in the area of ""Public security""?",32237,32286,0.6168349019384276,Real-Symmetric
"Should a third official gender be introduced alongside ""female"" and ""male""?",Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32234,32238,0.6168651463302324,Real-Symmetric
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,"Should the federal government spend more or less in the area of ""Social services""?",32246,32281,0.6168806061494778,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32225,32278,0.6169181912190485,Real-Symmetric
"Do you support an increase in the retirement age (e.g., to 67)?",Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,32214,32239,0.6169664011050101,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",32216,32225,0.6170339272567306,Real-Symmetric
Should direct payments only be granted to farmers with proof of ecological performance?,Are you in favour of lowering the voting age to 16?,32253,32262,0.6171172862614906,Real-Symmetric
Should cannabis use be legalized? [BePart question],Should direct payments only be granted to farmers with proof of ecological performance?,32232,32253,0.6171346714250187,Real-Symmetric
Do you support tax cuts at the federal level over the next four years?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32236,32258,0.6171900109348646,Real-Symmetric
Should the federal government raise the requirements for the gymnasiale matura?,Are you in favor of closer relations with the European Union (EU)?,32226,32269,0.6172219761743903,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Do you support tax cuts at the federal level over the next four years?,32220,32236,0.6172404206198131,Real-Symmetric
Should the state guarantee a comprehensive public service offering also in rural regions?,Should automatic facial recognition be banned in public spaces?,32250,32267,0.6172627270399615,Real-Symmetric
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"Should the federal government spend more or less in the area of ""Public security""?",32231,32286,0.6172850326540377,Real-Symmetric
Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],"Should the federal government spend more or less in the area of ""Public transport""?",32238,32284,0.6174358399453134,Real-Symmetric
Should busy sections of highways be widened?,"Should the federal government spend more or less in the area of ""Development assistance""?",32245,32288,0.6174852642818488,Real-Symmetric
Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32242,32279,0.6175440470626861,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should the federal government spend more or less in the area of ""Development assistance""?",32216,32288,0.6175621923409792,Real-Symmetric
Should direct payments only be granted to farmers with proof of ecological performance?,"Should the federal government spend more or less in the area of ""Social services""?",32253,32281,0.6175974196834719,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,32216,32254,0.6176100624314776,Real-Symmetric
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32272,32277,0.6176482786305454,Real-Symmetric
Should cannabis use be legalized? [BePart question],"Should the federal government spend more or less in the area of ""Education and research""?",32232,32282,0.617670377323199,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should the federal government spend more or less in the area of ""Public security""?",32216,32286,0.6176887118829335,Real-Symmetric
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32267,32276,0.617730300366911,Real-Symmetric
Should the construction of new nuclear power plants in Switzerland be allowed again?,"Should the federal government spend more or less in the area of ""Education and research""?",32249,32282,0.6177432298586475,Real-Symmetric
Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32272,32276,0.6178467525235378,Real-Symmetric
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32230,32258,0.6178702911376563,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should busy sections of highways be widened?,32216,32245,0.6179057903022813,Real-Symmetric
Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32256,32258,0.6179390689169783,Real-Symmetric
Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,"Should the federal government spend more or less in the area of ""Public security""?",32235,32286,0.6179698379834963,Real-Symmetric
Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],"Should the federal government spend more or less in the area of ""National defence""?",32238,32287,0.6179913464838471,Real-Symmetric
